,xgb_tuned,lgb_tuned,catboost,rf_tuned,extra_trees
day_type_encoded,0.07724626,0.11392678484440713,0.0349361740993073,0.004117808666646023,0.005406906779558065
time_type_주간,0.011366057,0.005591423644542397,0.02455572080568096,0.0008860305345022911,0.0011098765385399922
time_type_오후,0.013330993,0.01571734159663464,0.03041547259726627,0.0011009230106322748,0.001765266612299755
time_type_야간,0.011118208,0.003999800505718277,0.005738296786097143,0.00039012364660101994,0.0008719568739492502
time_type_오전,0.0030124616,0.0,3.421700660742448e-05,5.500282636312729e-06,2.1246999628968126e-05
LOCAL_UE_CNT_RAT,0.061865732,0.10100979308421723,0.015655476159514972,0.0026456079439487255,0.0015002165505749504
gender_target_female,0.0036508348,0.0033926257120924534,0.0009522699032927587,0.00011897349840094274,0.0002605006900305649
gender_target_male,0.0077380217,0.023398182157945705,0.004775456809197829,0.0005154375885413438,0.0009050721665026613
young_ratio,0.08064172,0.08639515080112953,0.0200255820272645,0.0017561335310211257,0.0009414120886762538
MCT_TYPE_분식간편식,0.0015075359,0.0021710541074671384,0.0017642782202013287,0.00019451028633779154,0.0004117667969092148
MCT_TYPE_양식,0.0028441036,0.0014575861267053034,0.0009661605641121947,0.00021036559708086927,0.0004029922882608619
MCT_TYPE_기타단품특수,0.0025915084,0.0022881617775023315,0.00703249455475334,0.0011217377992474979,0.001128180269869526
MCT_TYPE_한식,0.003313537,0.002454981245875524,0.003418195678072332,0.0004178672928124235,0.0008481318479982547
MCT_TYPE_육류구이고기,0.0035374993,0.0012222176728076749,0.004721293253307716,0.001730242632760547,0.0012090704063302629
MCT_TYPE_카페디저트,0.0044704718,0.000989513016287982,0.008634709770972826,0.0018584064313500253,0.0022723790144102223
MCT_TYPE_일식,0.011645484,0.002235735374970171,0.008994458925955996,0.0014455064086349983,0.0024448027601412575
MCT_TYPE_주점술집,0.0006290834,0.0,0.0006191264522642372,5.941434789032787e-05,0.00010925792705449681
MCT_TYPE_해산물,0.0009937879,0.002408032941413148,0.0,7.405063940909582e-05,9.075850692431268e-05
MCT_TYPE_탕찌개,0.0019231163,0.0006693638527167897,0.0,9.845445467885661e-05,0.00017461857024728773
MCT_TYPE_탕국면류,0.0005089436,0.001253474803261066,0.0,0.00012067257773181193,0.0002561671390635652
MCT_TYPE_중식,0.0022388366,0.0004350436116012898,0.0030253265853560692,0.0006329976490681254,0.0008270412817703082
MCT_TYPE_동남아아시아,0.00014780292,0.0,4.671106330823586e-05,4.437339210893605e-06,1.1610730664544978e-05
MCT_TYPE_죽,0.00025019536,0.0,4.484790676439769e-05,1.3387935039374933e-05,1.878432945685835e-05
MCT_TYPE_뷔페,0.0,0.0,0.0,2.8082671359359873e-06,1.058028072541302e-05
Latitude,0.09437611,0.1231788824860725,0.056134386936854,0.0019061752009126634,0.0008559319718045348
Longitude,0.094468966,0.08904016524698326,0.0328336729580603,0.003109129926381242,0.0005416885982408675
time_type_주간_MCT_TYPE_분식간편식_interact,0.00067396165,0.0,0.0007409450740128091,0.00010004682990833492,0.00014560474292366055
time_type_주간_MCT_TYPE_양식_interact,0.0010938268,0.0,0.00020003277254918787,9.009585856200193e-05,0.0001572943788717546
time_type_주간_MCT_TYPE_기타단품특수_interact,0.011071988,0.01466291149278019,0.0029647295443467458,0.00031849494981608885,0.0005871095265200735
time_type_주간_MCT_TYPE_한식_interact,0.004152469,0.0012155759212555343,0.0025905845885566335,0.00018747471838235656,0.00021289232876657314
time_type_주간_MCT_TYPE_육류구이고기_interact,0.0,0.0,5.7800117644212753e-05,1.649617318685796e-05,1.746566439368777e-05
