,xgb_tuned,lgb_tuned,catboost,rf_tuned,extra_trees
day_type_encoded,0.25790685,0.33147062981263803,0.23219298935581048,0.003801532878932776,0.0055299798970709635
time_type_주간,0.010644675,0.007969998878527314,0.02502117207307613,0.000719016550540222,0.0007127842156181098
time_type_오후,0.20192337,0.24563630037573908,0.17287907150370294,0.002067644937052342,0.0032258319048945367
time_type_야간,0.18469948,0.25311001733600813,0.06317987518318371,0.0009781338480839184,0.0016728347774862254
time_type_오전,0.0,0.0,0.0002835214491405068,4.410241257977383e-06,2.2501627001437156e-05
LOCAL_UE_CNT_RAT,0.3958173,0.4632800969666371,0.06611111980546906,0.004927573847252075,0.0035962417160590775
gender_target_female,0.0077453195,0.009479727403024291,0.0007137531169304094,7.382326264365897e-05,0.0002741856602539304
gender_target_male,0.007920844,0.006251976123467434,0.006156761324564441,0.00031644939355225335,0.0005391706825936699
young_ratio,0.155294,0.10116315196373081,0.038586436909319094,0.0018412450268642955,0.0009159048740318243
MCT_TYPE_분식간편식,0.002044257,0.004509491031990375,0.0012709389231062762,4.32628194333217e-05,4.546515996235044e-05
MCT_TYPE_양식,0.0029617911,0.0006627133041348342,0.001177587491891531,0.0001072417248141269,0.0002245731208203602
MCT_TYPE_기타단품특수,0.006068532,0.0013769561605579067,0.007121948173972727,0.00039766216468066197,0.0006025251937653634
MCT_TYPE_한식,0.013792693,0.00341240977737516,0.0045640884393874535,0.00021802230215229763,0.0004248702887940943
MCT_TYPE_육류구이고기,0.017542684,0.01967279945405782,0.003185848974216347,0.0008157035834562903,0.0007100146316564206
MCT_TYPE_카페디저트,0.004421391,0.00678361849261164,0.007412641099761422,0.0013074110597970116,0.0019311558916292298
MCT_TYPE_일식,0.0011693491,0.0,0.0061267723900861335,0.0001708573702244511,0.00023906053622887741
MCT_TYPE_주점술집,0.0014550426,0.0,0.0012783067939075013,6.942014910754521e-05,0.00014977536753277873
MCT_TYPE_해산물,0.0013427404,0.0,0.0,0.00013076481783926453,0.00036252044094653863
MCT_TYPE_탕찌개,0.0012496286,0.0,0.0,7.998609893329732e-05,0.0002371028489860505
MCT_TYPE_탕국면류,0.0023919921,0.0,0.0,2.572684717697381e-05,4.540489029531094e-05
MCT_TYPE_중식,0.0022469095,0.0,0.0009969900386384437,0.0002126708573896268,0.00021875368075422632
MCT_TYPE_동남아아시아,0.0,0.0,0.00013264597572970436,1.8103577235265488e-06,4.621362788966699e-06
MCT_TYPE_죽,0.0,0.0,7.070687685310952e-06,6.931492450619834e-07,1.85818258466275e-06
MCT_TYPE_뷔페,0.0,0.0,0.0,8.057765621414792e-06,8.585498513225613e-06
Latitude,0.15849145,0.17398751655441178,0.12216787704545061,0.0017241071328154218,0.0005396964448347512
Longitude,0.40885362,0.49928319921893793,0.1355296938470053,0.0035280620915320283,0.0008418063000288965
time_type_주간_MCT_TYPE_분식간편식_interact,0.0009929627,0.006382552911959533,0.00029046287322123643,3.0287347978318757e-05,3.5845891892449414e-05
time_type_주간_MCT_TYPE_양식_interact,0.0017188747,0.0,0.00029416905789542245,4.9866968237791775e-05,5.039036996736623e-05
time_type_주간_MCT_TYPE_기타단품특수_interact,0.0057461597,0.00802410781307137,0.004764864169029137,0.00022064665015303293,0.00011965275917250143
time_type_주간_MCT_TYPE_한식_interact,0.008378145,0.03033235985586272,0.0014887195439309486,0.00021312254117811593,0.00028333225275724316
time_type_주간_MCT_TYPE_육류구이고기_interact,0.0,0.0,3.5478305752066286e-05,1.0232261377586614e-05,1.6708889976129732e-05
time_type_주간_MCT_TYPE_카페디저트_interact,0.0024265181,0.004445486484682261,0.0010068909274730442,0.00025977121532430505,0.000605961619848014
time_type_주간_MCT_TYPE_일식_interact,0.0,0.0,0.0,9.382636625851603e-06,1.229910013081233e-05
time_type_주간_MCT_TYPE_주점술집_interact,0.0,0.0,1.6584916424558634e-05,3.0891956227298544e-06,7.533198161265513e-06
time_type_주간_MCT_TYPE_해산물_interact,0.0010507115,0.0037349205522271382,0.0002804551019728235,3.362420413005995e-05,6.546518333042292e-05
time_type_주간_MCT_TYPE_탕찌개_interact,0.011529483,0.005849271044115593,0.0,0.00016782853095727616,0.00026009737567247917
time_type_주간_MCT_TYPE_탕국면류_interact,0.00028512572,0.0032883461456193943,0.00033681181030633674,3.8501881529218474e-05,4.624076595366988e-05
time_type_주간_MCT_TYPE_중식_interact,0.0,0.0,8.40870570445619e-05,2.3187833415710667e-05,7.299075275372104e-05
time_type_주간_MCT_TYPE_동남아아시아_interact,0.0,0.0,1.7117762669111112e-05,3.419704258637358e-08,1.111624001205041e-06
time_type_주간_MCT_TYPE_죽_interact,0.0,0.0,0.0,0.0,1.6488793661927108e-07
time_type_주간_MCT_TYPE_뷔페_interact,0.0,0.0,0.0,0.0,1.2300048478989692e-06
time_type_오후_MCT_TYPE_분식간편식_interact,0.0007819693,0.0,0.00012792255431897696,1.056303894950219e-05,1.3180522483281211e-05
time_type_오후_MCT_TYPE_양식_interact,0.006385352,0.008637075401539927,0.002018324893357821,0.00014673922870299286,0.0002601361309240624
time_type_오후_MCT_TYPE_기타단품특수_interact,0.010286774,0.012174784992663052,0.0013818728821703488,0.00012882015120122372,0.00020351476431566367
time_type_오후_MCT_TYPE_한식_interact,0.012099412,0.002888458865699896,0.007130734371369423,0.00027216125088829623,0.00048186024558583723
time_type_오후_MCT_TYPE_육류구이고기_interact,0.0040597394,0.005447107884511029,0.0015262666560566965,0.00030498451780156454,0.0005408149709350845
time_type_오후_MCT_TYPE_카페디저트_interact,0.017238231,0.015941802868898694,0.0,7.963590931009804e-05,0.00011834044817587069
time_type_오후_MCT_TYPE_일식_interact,0.0048830826,0.003925778935540575,0.0015416995031649924,0.00012929893685035618,0.00022353735944243645
