feature,importance
day_type_encoded,0.005043483301082253
Longitude,0.0033909377252682375
LOCAL_UE_CNT_RAT_Longitude_interact,0.0032017929944753686
LOCAL_UE_CNT_RAT_Latitude_interact,0.002892642940303827
young_ratio_Latitude_interact,0.0027780851515767984
young_ratio_Longitude_interact,0.002661659956420195
young_ratio,0.002619796940789816
LOCAL_UE_CNT_RAT,0.0024103476035681123
Latitude_MCT_TYPE_카페디저트_interact,0.002217362864630699
Longitude_MCT_TYPE_카페디저트_interact,0.0020461534446854783
distance_from_center,0.0018994592766594575
Latitude_Longitude_interact,0.001845018457753663
LOCAL_UE_CNT_RAT_binned,0.0017525668431614154
MCT_TYPE_카페디저트,0.00173483889829938
Latitude,0.0017206604600836515
young_local_interaction,0.0017095441160505593
LOCAL_UE_CNT_RAT_low,0.0014861669479508943
LOCAL_UE_CNT_RAT_young_ratio_interact,0.0014817027677465787
time_type_오후,0.0014498028375085296
Longitude_MCT_TYPE_육류구이고기_interact,0.0014308783825108728
Latitude_MCT_TYPE_육류구이고기_interact,0.001316219951831977
lat_lng_ratio,0.0011873432648303582
MCT_TYPE_육류구이고기,0.00115136819256296
Longitude_MCT_TYPE_기타단품특수_interact,0.001104057576510921
young_to_local_ratio,0.0010649950325492257
gender_specialization,0.0008671122746342923
young_ratio_binned,0.0008468293776246752
time_gender_food_interact,0.0008218393948957548
Latitude_MCT_TYPE_기타단품특수_interact,0.0007917054055491971
Longitude_MCT_TYPE_일식_interact,0.0007912796729207855
Latitude_MCT_TYPE_일식_interact,0.0007714542833423612
MCT_TYPE_기타단품특수,0.0007412816570300596
Longitude_MCT_TYPE_한식_interact,0.0007229994118151871
Latitude_MCT_TYPE_한식_interact,0.000717657663907277
young_ratio_low,0.0006716668471665964
time_type_주간,0.0006704547170529422
MCT_TYPE_중식,0.0005801440493501593
MCT_TYPE_일식,0.0005678384345518203
Longitude_MCT_TYPE_중식_interact,0.0005464655184226007
Latitude_MCT_TYPE_중식_interact,0.0005003096009732336
young_ratio_mid,0.00048341327669136283
Longitude_high,0.00047561116604414254
LOCAL_UE_CNT_RAT_high,0.00045501137287431466
time_type_오후_MCT_TYPE_육류구이고기_interact,0.0004435948675474504
MCT_TYPE_한식,0.00043463663473048244
time_type_야간_MCT_TYPE_기타단품특수_interact,0.00036891303684274366
time_type_야간,0.000355794647348155
Latitude_MCT_TYPE_양식_interact,0.00034467511107293797
LOCAL_UE_CNT_RAT_mid,0.0003332622145805042
Longitude_binned,0.00033127706280294545
time_type_주간_MCT_TYPE_카페디저트_interact,0.0003142333760522817
Longitude_MCT_TYPE_양식_interact,0.00030598146209670935
