,xgb_tuned,lgb_tuned,catboost,rf_tuned,extra_trees
Longitude_MCT_TYPE_육류구이고기_interact,0.01881275,0.017304200891722788,0.012651977180081557,0.0013884352521291053,0.001175118528401981
Latitude_MCT_TYPE_카페디저트_interact,0.013403421,0.02116911070410228,0.009487134952754578,0.0024700297421103414,0.0026300235493429743
Longitude_MCT_TYPE_카페디저트_interact,0.023108212,0.027568387051470907,0.017067786983255694,0.0035223753477976482,0.002374063745785408
Latitude_MCT_TYPE_일식_interact,0.0074932664,0.005350390866799739,0.004861304915717486,0.0009045681254158487,0.00071515063994176
Longitude_MCT_TYPE_일식_interact,0.008579471,0.017476244688478505,0.0035499410649168363,0.0007509218221280693,0.001147844130326979
Latitude_MCT_TYPE_주점술집_interact,0.010639911,0.01598903011488094,0.0006399658048761517,0.00016642742714785463,0.00015636769931431677
Longitude_MCT_TYPE_주점술집_interact,0.011797148,0.0071121017264062555,0.0011657820993965144,0.0001586753917984432,0.00012287050942078628
Latitude_MCT_TYPE_해산물_interact,0.0063781417,0.007375509323154699,0.0007217532011260699,0.00020818946575990719,0.00016050485292809795
Longitude_MCT_TYPE_해산물_interact,0.0061441874,0.004075872358552464,0.0012848020182621876,0.0002124953217925658,0.00015768641615803783
Latitude_MCT_TYPE_탕찌개_interact,0.009906114,0.008216179920483827,0.0029553722860943283,0.00033354589934447046,0.00020443637192920017
Longitude_MCT_TYPE_탕찌개_interact,0.006674338,0.004015000914440809,0.0027661791223071723,0.0001638386813948647,0.0002558230948486955
Latitude_MCT_TYPE_탕국면류_interact,0.005479524,0.003252322484003657,0.0008960637415197503,4.884068343396378e-05,3.5288459301732645e-05
Longitude_MCT_TYPE_탕국면류_interact,0.0027461394,0.0017218935434155204,0.00024267931485784424,5.624992028721049e-05,6.144849607449916e-05
Latitude_MCT_TYPE_중식_interact,0.008615697,0.011327661864767004,0.008119124384594228,0.0010036663172383479,0.0011330850515864485
Longitude_MCT_TYPE_중식_interact,0.00050802185,0.0038899586312926915,0.004526973099179348,0.0008587371860269924,0.0013052190314740224
Latitude_MCT_TYPE_동남아아시아_interact,0.00065314723,0.0,3.064231320692285e-05,1.2998176951351273e-05,4.535413589278191e-05
Longitude_MCT_TYPE_동남아아시아_interact,0.00046046765,0.0,0.0001077178078720262,1.800743343977109e-05,4.441673393217753e-05
Latitude_MCT_TYPE_죽_interact,0.0,0.0,3.515794614036212e-05,4.989220014994005e-06,1.566788116719939e-05
Longitude_MCT_TYPE_죽_interact,0.0,0.0,9.597841385682377e-05,7.440757720060525e-06,1.209081576774875e-05
Latitude_MCT_TYPE_뷔페_interact,0.0,0.0,5.153742539023287e-05,6.813804374715061e-06,3.14766413839216e-05
Longitude_MCT_TYPE_뷔페_interact,0.0,0.0,4.411912320963515e-06,6.41126823868352e-06,2.6366388763731132e-05
LOCAL_UE_CNT_RAT_young_ratio_interact,0.0805757,0.07457278300128237,0.029805610036069616,0.0023533297494351037,0.0013245158163076095
LOCAL_UE_CNT_RAT_Latitude_interact,0.066648394,0.06235086622273658,0.038213285560073806,0.0026481324612690465,0.00138671805717134
LOCAL_UE_CNT_RAT_Longitude_interact,0.041945137,0.08623105183438792,0.03363077891330361,0.0026280739993073043,0.0012990163538774957
young_ratio_Latitude_interact,0.06204472,0.10102067697626409,0.027598613596814904,0.0034997449300223256,0.001536291919703964
young_ratio_Longitude_interact,0.07181473,0.08156537186023279,0.03865083070491141,0.003343054763576459,0.0011689788957341507
Latitude_Longitude_interact,0.0769151,0.05885610525731928,0.04642094877692035,0.0033812445473683016,0.0009525973697469718
time_gender_food_interact,0.043208227,0.05977175009192383,0.029402618332509168,0.0025180221610698293,0.0037847551773589117
total_food_types,0.0,0.0,0.0,0.0,0.0
total_time_types,0.0,0.0,0.0,0.0,0.0
gender_specialization,0.012742635,0.0106296638539202,0.019366868985766363,0.0028581374478785517,0.004799812107262222
distance_from_center,0.05845998,0.055617174115651966,0.04183584587482491,0.003746443476670628,0.001290296333825872
young_local_interaction,0.021965723,0.028005708264199097,0.02426528628390142,0.002282545940673841,0.0010978094678387792
location_cluster,0.0,0.0,4.735145164968087e-05,1.0664181403999434e-05,7.638978008936696e-06
food_diversity,0.0,0.04208084015022214,0.0,0.0,0.0
young_to_local_ratio,0.09919157,0.07919312473843816,0.06024345737074339,0.0016520459906094061,0.00040462316446975087
lat_lng_ratio,0.10099495,0.1126866440713317,0.07090885166119404,0.0018715356645247173,0.00289283757665256
