feature,importance
LOCAL_UE_CNT_RAT,0.37674016
Longitude,0.35807198
young_to_local_ratio,0.2706014
day_type_encoded,0.26587
LOCAL_UE_CNT_RAT_young_ratio_interact,0.25196332
LOCAL_UE_CNT_RAT_Latitude_interact,0.21011196
time_type_오후,0.19492978
Latitude,0.16622674
young_ratio,0.1563463
young_ratio_Latitude_interact,0.14806487
young_ratio_Longitude_interact,0.14175329
time_type_야간,0.13998753
Longitude_MCT_TYPE_육류구이고기_interact,0.12998858
distance_from_center,0.11877786
lat_lng_ratio,0.108032115
Latitude_Longitude_interact,0.10394495
LOCAL_UE_CNT_RAT_Longitude_interact,0.087415025
Latitude_MCT_TYPE_기타단품특수_interact,0.06863673
Longitude_MCT_TYPE_기타단품특수_interact,0.06643815
time_gender_food_interact,0.061988972
Latitude_MCT_TYPE_한식_interact,0.059636053
young_local_interaction,0.058278993
Latitude_MCT_TYPE_카페디저트_interact,0.05568798
Longitude_MCT_TYPE_한식_interact,0.04552073
Longitude_MCT_TYPE_탕찌개_interact,0.03957685
Latitude_MCT_TYPE_육류구이고기_interact,0.03915214
Longitude_MCT_TYPE_카페디저트_interact,0.032287244
Latitude_MCT_TYPE_양식_interact,0.03217728
Latitude_MCT_TYPE_탕찌개_interact,0.026633464
Longitude_MCT_TYPE_양식_interact,0.026052231
Longitude_MCT_TYPE_일식_interact,0.021297045
Longitude_MCT_TYPE_해산물_interact,0.020745542
MCT_TYPE_육류구이고기,0.02037725
gender_target_male_MCT_TYPE_한식_interact,0.020125212
Latitude_MCT_TYPE_해산물_interact,0.01665164
LOCAL_UE_CNT_RAT_mid,0.01405685
gender_target_male_MCT_TYPE_기타단품특수_interact,0.013244066
time_type_주간_MCT_TYPE_탕찌개_interact,0.013240375
MCT_TYPE_한식,0.012871197
time_type_오후_MCT_TYPE_카페디저트_interact,0.012694601
young_ratio_mid,0.012317688
Latitude_MCT_TYPE_분식간편식_interact,0.012086086
time_type_오후_MCT_TYPE_한식_interact,0.011637569
time_type_오후_MCT_TYPE_기타단품특수_interact,0.011143948
LOCAL_UE_CNT_RAT_binned,0.011079656
gender_specialization,0.010712594
time_type_주간,0.009911802
time_type_오후_MCT_TYPE_해산물_interact,0.0094899405
time_type_오후_MCT_TYPE_중식_interact,0.0083964495
Latitude_MCT_TYPE_주점술집_interact,0.0080602495
gender_target_male,0.007962334
time_type_주간_MCT_TYPE_한식_interact,0.0071733166
Latitude_MCT_TYPE_일식_interact,0.0066999174
time_type_오후_MCT_TYPE_양식_interact,0.006581564
gender_target_female,0.0063387686
MCT_TYPE_기타단품특수,0.0060876985
time_type_주간_MCT_TYPE_기타단품특수_interact,0.0047974056
time_type_오후_MCT_TYPE_육류구이고기_interact,0.004648075
Latitude_MCT_TYPE_중식_interact,0.004477822
time_type_오후_MCT_TYPE_일식_interact,0.0043059858
MCT_TYPE_카페디저트,0.003925971
Longitude_MCT_TYPE_분식간편식_interact,0.0036832353
MCT_TYPE_양식,0.0028379944
Longitude_MCT_TYPE_중식_interact,0.0027574548
