feature,importance
Longitude,0.108669356
Latitude,0.09652326
lat_lng_ratio,0.08721593
LOCAL_UE_CNT_RAT_young_ratio_interact,0.08129802
distance_from_center,0.07591613
LOCAL_UE_CNT_RAT,0.072745144
young_to_local_ratio,0.07253141
day_type_encoded,0.07032325
young_ratio,0.064465515
LOCAL_UE_CNT_RAT_Latitude_interact,0.057423554
Longitude_MCT_TYPE_한식_interact,0.054734338
young_ratio_Longitude_interact,0.05283005
Latitude_Longitude_interact,0.052348748
LOCAL_UE_CNT_RAT_Longitude_interact,0.05162406
Latitude_MCT_TYPE_한식_interact,0.040177826
Longitude_MCT_TYPE_육류구이고기_interact,0.03133997
young_ratio_Latitude_interact,0.0308416
time_type_야간_MCT_TYPE_기타단품특수_interact,0.030260818
Longitude_MCT_TYPE_카페디저트_interact,0.029825235
Latitude_MCT_TYPE_기타단품특수_interact,0.027190572
Latitude_MCT_TYPE_육류구이고기_interact,0.026895665
Latitude_MCT_TYPE_양식_interact,0.022780152
Latitude_MCT_TYPE_카페디저트_interact,0.019969232
Longitude_MCT_TYPE_양식_interact,0.018119847
Longitude_MCT_TYPE_해산물_interact,0.016740886
time_type_야간_MCT_TYPE_한식_interact,0.016008826
young_local_interaction,0.01587916
time_type_주간,0.015416175
time_type_야간,0.014455232
Longitude_MCT_TYPE_일식_interact,0.013756369
gender_target_male_MCT_TYPE_기타단품특수_interact,0.013272485
Latitude_MCT_TYPE_해산물_interact,0.01290587
Longitude_MCT_TYPE_기타단품특수_interact,0.0121955285
Latitude_MCT_TYPE_일식_interact,0.0112931095
Latitude_MCT_TYPE_탕찌개_interact,0.010928448
Longitude_MCT_TYPE_주점술집_interact,0.0107892705
young_ratio_mid,0.010600601
time_type_주간_MCT_TYPE_한식_interact,0.010443444
LOCAL_UE_CNT_RAT_mid,0.008887736
time_type_오후,0.008680192
Longitude_MCT_TYPE_분식간편식_interact,0.007437757
gender_target_male,0.007072928
Longitude_MCT_TYPE_탕국면류_interact,0.0069368687
time_type_오후_MCT_TYPE_양식_interact,0.0068767196
gender_target_male_MCT_TYPE_한식_interact,0.0063670785
Latitude_MCT_TYPE_분식간편식_interact,0.006243768
Latitude_MCT_TYPE_주점술집_interact,0.006110219
Latitude_MCT_TYPE_중식_interact,0.006101772
time_type_오후_MCT_TYPE_한식_interact,0.006057418
time_type_야간_MCT_TYPE_주점술집_interact,0.0055404534
LOCAL_UE_CNT_RAT_binned,0.0052038054
Longitude_MCT_TYPE_탕찌개_interact,0.0049537704
gender_target_female_MCT_TYPE_카페디저트_interact,0.0047451993
gender_target_female_MCT_TYPE_양식_interact,0.0045367135
gender_specialization,0.004171701
time_gender_food_interact,0.0041201045
MCT_TYPE_카페디저트,0.0038837872
time_type_주간_MCT_TYPE_기타단품특수_interact,0.0037827452
time_type_주간_MCT_TYPE_카페디저트_interact,0.003624343
time_type_오후_MCT_TYPE_기타단품특수_interact,0.0033698725
time_type_오후_MCT_TYPE_육류구이고기_interact,0.0031316
MCT_TYPE_한식,0.0030819466
gender_target_female,0.0029394107
time_type_오후_MCT_TYPE_카페디저트_interact,0.0028620947
Longitude_MCT_TYPE_중식_interact,0.0027473504
time_type_오후_MCT_TYPE_탕찌개_interact,0.0026746667
time_type_주간_MCT_TYPE_양식_interact,0.0025542795
MCT_TYPE_육류구이고기,0.0024806238
time_type_오후_MCT_TYPE_해산물_interact,0.0023638
time_type_오후_MCT_TYPE_탕국면류_interact,0.0021288265
MCT_TYPE_양식,0.0019871856
time_type_야간_MCT_TYPE_해산물_interact,0.0019764055
MCT_TYPE_기타단품특수,0.0019537432
Latitude_MCT_TYPE_탕국면류_interact,0.0019377206
Latitude_MCT_TYPE_죽_interact,0.0018366332
MCT_TYPE_해산물,0.0016822427
time_type_주간_MCT_TYPE_탕국면류_interact,0.0015616785
time_type_주간_MCT_TYPE_탕찌개_interact,0.0014316196
gender_target_male_MCT_TYPE_탕찌개_interact,0.0012294772
time_type_오후_MCT_TYPE_주점술집_interact,0.0010900118
Longitude_MCT_TYPE_동남아아시아_interact,0.0010064229
time_type_오후_MCT_TYPE_일식_interact,0.0009585343
MCT_TYPE_탕찌개,0.0009584759
gender_target_male_MCT_TYPE_중식_interact,0.0009263852
time_type_오후_MCT_TYPE_중식_interact,0.0007994252
gender_target_male_MCT_TYPE_해산물_interact,0.00076977565
MCT_TYPE_분식간편식,0.0007641808
time_type_야간_MCT_TYPE_육류구이고기_interact,0.0007553129
time_type_야간_MCT_TYPE_카페디저트_interact,0.00074823224
MCT_TYPE_중식,0.00065956084
time_type_주간_MCT_TYPE_분식간편식_interact,0.0005652218
